Recency,Frequency,Monetary,AvgItemsPerOrder,UniqueCategories,DaysBetweenOrders,ReturnRate,LoyaltyPoints,TargetProductsNext30d,TargetSpendNext30d
75,67,6607.91,6,9,57,0.04,6598,32,4984.67
171,78,8192.97,3,7,44,0.1,6535,8,697.96
276,47,4902.86,3,4,40,0.23,3731,10,1643.11
102,11,8999.41,13,6,30,0.14,4622,39,4617.96
86,23,2903.27,11,1,48,0.1,3011,20,622.98
132,20,352.82,4,1,40,0.21,7157,21,1548.44
334,56,502.67,2,8,19,0.17,8452,22,2076.21
243,27,9324.96,6,9,26,0.17,6782,27,1609.78
33,62,7431.96,11,4,52,0.23,537,15,2614.31
166,43,2313.72,10,2,58,0.05,9971,18,2573.31
345,46,5498.68,9,7,44,0.04,616,39,5008.15
292,85,1316.52,10,6,11,0.23,1751,8,501.23
117,33,4805.5,14,8,46,0.01,3640,4,297.98
92,89,1921.74,3,8,51,0.2,9243,26,2901.69
86,54,2919.65,13,3,1,0.02,2551,16,1105.96
290,91,122.44,5,4,57,0.3,2989,19,1214.44
295,94,5531.23,10,1,13,0.11,8912,38,6393.42
263,5,2538.26,6,9,30,0.21,8921,34,6092.21
200,68,8108.4,8,8,33,0.27,4533,35,4057.44
247,8,7758.14,6,1,50,0.11,8371,20,1054.07
227,41,2073.29,4,9,55,0.06,7865,22,4336.94
7,77,5090.6,10,9,17,0.15,8855,29,785.22
187,52,9428.34,6,8,55,0.21,8856,1,35.28
245,47,4853.85,8,8,57,0.09,1026,14,841.74
15,53,6512.8,12,9,54,0.1,7941,0,0.0
64,66,2967.48,8,5,1,0.03,348,12,2251.12
96,56,334.75,9,2,13,0.23,9053,26,5049.99
58,38,2243.17,4,3,50,0.25,724,33,3197.25
227,43,9725.96,4,3,26,0.2,5426,38,5501.0
81,10,4789.1,10,1,36,0.06,5588,30,3398.55
94,88,5217.32,11,3,53,0.12,6603,18,552.67
245,44,7056.4,10,9,40,0.14,5260,24,4326.3
229,60,6800.32,12,5,32,0.08,6114,31,5207.66
205,9,7950.66,13,7,35,0.2,1133,27,4921.65
312,2,1036.17,7,9,11,0.12,7156,7,287.17
354,36,127.21,6,4,56,0.17,9658,36,4313.81
15,90,3766.77,14,6,56,0.23,9436,39,4847.96
146,5,9282.04,8,5,28,0.21,7641,23,2224.88
106,50,5103.39,8,5,11,0.3,1699,20,1565.36
160,58,1279.24,13,3,2,0.03,6567,27,3273.12
202,50,2994.54,4,8,19,0.13,728,23,3124.48
283,17,6727.58,3,7,20,0.19,9107,36,1295.9
63,96,7221.97,8,6,43,0.06,5612,23,2850.77
25,46,4941.43,12,7,1,0.16,1996,25,3164.99
8,65,2213.12,10,3,8,0.01,5650,20,3740.54
77,81,3157.85,9,6,26,0.2,5290,11,1954.49
12,81,6945.64,6,7,28,0.14,1530,39,801.26
29,85,9369.64,7,5,30,0.29,43,10,1033.18
139,32,3931.8,1,2,2,0.11,6863,8,1145.08
29,87,9511.35,1,9,23,0.24,8380,26,3270.57
317,98,1376.22,5,9,17,0.24,5741,29,4510.98
78,55,9269.97,5,7,53,0.05,259,33,6352.94
294,73,7782.56,3,5,50,0.06,7588,21,2984.3
268,63,9282.34,1,3,21,0.19,6232,27,4077.58
344,83,4203.66,10,1,50,0.02,4864,23,3436.46
312,44,399.38,8,2,15,0.13,7087,9,530.93
73,28,1639.07,6,6,7,0.06,715,3,299.7
48,78,3922.52,7,6,20,0.23,8619,26,2504.93
100,79,5814.71,6,8,24,0.28,3329,8,227.37
131,74,3538.93,11,9,15,0.25,3115,11,1086.22
119,66,3279.27,10,1,22,0.18,7119,5,750.81
78,1,8069.66,10,2,20,0.02,9622,28,2821.04
125,53,3611.46,6,9,45,0.13,536,0,0.0
187,73,3750.73,7,3,36,0.16,4814,36,5390.2
234,12,3322.57,7,7,51,0.28,685,14,2780.47
358,10,5999.26,7,3,11,0.08,8293,27,2723.53
19,56,327.95,1,5,46,0.08,3082,26,3253.4
111,21,8928.2,10,7,17,0.1,4682,36,3818.88
163,47,701.45,8,4,49,0.11,5485,3,495.06
149,3,9674.81,6,4,12,0.05,4144,33,3894.76
53,93,144.67,13,5,53,0.23,3982,18,1619.85
338,40,5534.39,5,8,16,0.15,2321,7,964.65
150,54,6297.9,9,4,59,0.16,4743,37,870.86
213,16,393.32,9,6,21,0.25,3486,19,3102.3
289,23,9509.68,14,1,26,0.04,657,22,2958.13
165,86,3989.87,9,1,1,0.0,4549,8,236.6
129,62,6607.79,7,9,25,0.17,4307,15,2158.96
52,52,8492.89,3,1,53,0.19,2360,19,2921.99
9,18,6778.87,5,4,54,0.21,1489,14,2210.39
76,13,5597.42,11,3,19,0.01,2242,2,204.14
17,87,9088.08,5,4,47,0.03,1209,6,206.49
280,77,6664.32,6,2,2,0.2,7042,29,2382.76
7,39,9443.9,4,7,22,0.21,8803,1,129.53
107,98,6044.4,3,8,30,0.01,5133,4,98.64
247,12,5438.65,12,5,25,0.18,5814,7,680.41
197,42,4542.24,14,3,33,0.2,794,25,2257.21
241,49,4326.87,3,2,36,0.08,4268,12,1912.44
306,80,4181.82,9,4,6,0.17,3997,7,321.55
266,95,8429.51,4,6,8,0.11,2678,35,5873.14
235,94,7333.71,9,7,5,0.22,4751,36,6179.26
33,68,7289.72,12,1,22,0.25,5080,36,3526.76
250,69,4583.05,3,3,8,0.25,7445,22,630.81
195,62,8201.42,1,1,41,0.08,9492,0,0.0
257,63,6685.92,2,8,25,0.05,9294,11,2038.4
198,53,8415.19,5,4,58,0.19,9747,3,220.71
161,91,6700.24,13,2,3,0.13,2617,9,373.58
59,50,6213.71,6,2,5,0.28,2850,29,3008.16
191,42,725.47,4,6,48,0.17,8188,22,833.79
39,49,8633.91,4,8,18,0.18,6605,33,4942.39
149,92,5845.25,1,3,9,0.21,193,20,3204.88
338,51,8809.94,9,1,56,0.23,5764,4,584.19
8,21,5057.63,8,2,8,0.02,7019,34,4925.05
97,97,6146.67,13,2,17,0.08,2729,20,3589.87
37,2,2161.56,1,7,4,0.13,1394,12,616.06
114,29,1878.59,13,4,40,0.02,9663,20,1286.63
153,44,4090.71,11,6,2,0.01,973,35,2868.68
244,86,8794.91,5,7,42,0.13,2478,32,2182.08
332,20,6632.03,6,8,58,0.23,9789,7,348.04
79,1,2804.26,14,9,41,0.15,7335,19,3728.82
66,44,2228.95,1,8,4,0.13,515,39,1425.11
309,28,1254.92,4,7,55,0.24,7180,14,2333.6
150,78,1317.42,13,7,45,0.14,8501,16,485.59
182,3,5372.42,9,5,28,0.13,1612,29,1984.35
343,26,9286.37,8,9,1,0.26,1335,1,25.78
362,91,8207.5,7,4,16,0.07,8704,36,2063.12
148,56,7054.27,8,5,50,0.18,9439,18,422.95
349,56,5610.72,5,2,39,0.11,5424,3,272.18
316,91,1801.45,1,3,2,0.04,6625,26,3997.5
106,76,4399.46,1,6,14,0.12,9256,15,1727.71
175,26,828.72,9,9,38,0.16,4768,2,243.9
168,13,3471.12,10,5,46,0.26,4677,27,5176.14
242,52,4027.08,10,6,27,0.22,6232,22,645.0
38,32,6507.82,8,1,35,0.08,375,16,2879.64
37,5,1568.25,2,5,47,0.13,5289,30,1645.38
117,50,2032.17,2,9,26,0.02,6318,4,181.67
96,64,5154.25,8,9,58,0.29,7217,30,5714.69
311,86,5653.46,4,6,8,0.05,3846,16,1051.99
104,19,2125.33,9,6,4,0.29,8271,22,1098.4
363,4,4832.4,12,7,9,0.15,4650,12,345.1
190,53,3874.12,10,5,22,0.15,6423,21,893.39
364,27,1989.01,4,2,57,0.02,5679,16,2419.13
30,10,1793.86,9,3,52,0.06,5299,28,4996.34
213,27,3310.16,8,2,25,0.12,7466,11,448.24
351,73,9553.54,3,1,3,0.19,7013,3,163.17
150,18,2420.06,2,7,32,0.15,3429,0,0.0
103,52,3337.8,6,7,19,0.08,6851,3,379.32
183,63,5066.15,2,6,13,0.09,3438,17,3157.96
152,20,4440.83,8,7,44,0.05,407,28,1294.42
264,71,1338.04,8,2,42,0.08,4799,33,2631.76
139,82,2965.35,10,1,6,0.22,2186,24,929.91
358,82,7868.81,11,6,42,0.13,534,2,154.87
314,44,6677.1,10,2,49,0.24,655,6,1087.4
152,89,140.6,3,3,20,0.22,4586,5,678.97
233,7,8618.75,2,5,1,0.01,1501,14,914.36
292,87,2366.64,4,2,18,0.12,788,37,1896.58
171,96,7830.35,3,2,1,0.13,8426,27,3663.09
22,47,1687.57,12,5,57,0.01,9821,0,0.0
55,71,9015.78,8,2,22,0.17,5956,0,0.0
349,56,5933.84,1,5,14,0.2,5747,34,6616.16
138,37,3531.61,7,7,19,0.13,1001,32,1787.51
224,82,2418.08,14,7,56,0.0,8570,11,1289.21
28,15,3759.07,14,9,53,0.22,2382,36,4159.86
40,59,6894.01,12,8,55,0.02,5467,8,1143.79
44,67,7278.24,14,9,20,0.1,7309,7,1287.94
52,55,8397.68,6,7,22,0.22,4113,17,1165.67
131,83,4124.1,6,7,32,0.18,3676,37,4434.08
222,38,1303.13,11,6,14,0.21,4066,19,1563.99
319,16,4611.45,12,9,53,0.3,8510,33,6197.61
163,93,2787.02,13,8,55,0.02,7773,31,4355.82
353,42,3220.99,10,3,32,0.19,9847,12,515.15
213,95,6017.99,3,2,37,0.05,6969,37,6258.02
109,38,3276.18,1,5,21,0.11,9847,29,3925.77
275,6,4654.73,14,9,4,0.06,3514,39,3552.73
319,15,9017.14,8,5,27,0.01,4018,4,261.89
128,80,5189.32,6,2,46,0.24,7507,35,6680.48
239,83,346.67,2,6,39,0.11,9343,9,832.66
128,7,348.51,14,7,44,0.25,1830,30,2291.72
55,97,6845.62,4,7,15,0.05,8868,19,3194.84
112,46,8885.24,1,3,20,0.25,5968,26,4998.08
207,96,7319.09,7,2,48,0.06,8426,7,340.57
174,79,2221.68,14,5,23,0.22,7637,39,4884.9
63,59,9580.5,10,5,15,0.27,5043,34,5387.11
362,36,1929.21,7,6,31,0.12,7420,23,4296.51
294,31,7323.37,3,6,1,0.16,7388,17,2470.55
56,34,6901.14,1,5,28,0.15,1769,16,2320.74
174,56,2347.59,6,9,5,0.24,395,3,388.69
43,64,2421.46,8,4,13,0.15,2530,31,2298.01
94,92,7311.54,4,4,45,0.09,2410,26,5058.09
92,4,1842.92,12,4,2,0.19,6439,4,106.87
52,81,4290.52,9,7,54,0.06,8787,17,545.51
182,87,8895.56,3,2,51,0.15,4823,17,897.39
299,57,1920.49,8,9,45,0.14,9217,2,93.76
150,99,2297.46,12,8,47,0.08,9204,22,1122.0
147,54,6966.52,2,2,2,0.02,4772,38,2071.03
28,95,835.46,11,9,46,0.08,7211,31,4469.61
67,38,3407.12,9,6,14,0.09,2871,32,5897.09
191,49,563.03,3,5,24,0.22,9169,32,3951.81
93,20,4489.99,6,2,47,0.1,4037,38,7211.24
316,94,5103.71,3,1,32,0.05,4532,2,277.52
350,91,7295.19,14,3,53,0.23,6913,24,2600.35
29,66,3846.23,13,4,30,0.16,7429,12,268.52
227,1,1442.19,7,4,11,0.26,3961,37,3621.54
32,98,2899.57,8,6,9,0.07,3849,24,3504.69
214,92,7500.25,11,5,50,0.09,6675,34,1268.32
103,62,6727.88,11,7,16,0.12,1181,26,4380.61
263,93,3745.38,2,9,56,0.12,5932,4,310.99
264,70,1762.11,5,7,51,0.21,5633,20,956.06
79,50,4908.66,10,6,23,0.1,9927,22,3236.5
215,19,2026.54,2,6,22,0.12,1450,35,1270.17
201,94,2256.73,4,2,53,0.12,8769,17,656.05
28,90,3467.37,6,4,20,0.0,5910,17,1581.29
71,71,9603.06,3,4,11,0.16,1945,9,636.55
159,60,8273.74,11,4,13,0.09,8275,35,4309.73
359,83,4587.55,5,9,36,0.05,8046,19,3734.99
75,81,9013.77,3,3,17,0.23,4685,23,595.71
229,65,7390.18,2,4,58,0.18,840,22,4257.24
34,13,6739.82,11,5,7,0.14,2839,26,4891.18
204,67,9430.2,13,7,21,0.17,4627,38,7529.71
42,37,4243.09,14,8,28,0.24,8538,29,4193.3
169,29,6388.61,13,5,21,0.11,8130,39,6719.76
245,66,6155.47,8,4,35,0.12,9816,36,6195.32
260,89,9215.95,6,8,46,0.01,3989,31,3294.47
353,6,6387.33,6,4,26,0.24,3851,15,2313.57
51,15,1450.02,9,1,1,0.24,8018,39,1120.39
7,63,8722.81,8,4,58,0.3,6749,27,3475.38
115,61,5180.8,3,5,42,0.21,6358,11,304.88
99,44,3303.38,14,4,33,0.07,9760,3,101.11
129,24,934.22,3,7,9,0.19,9825,24,2956.2
179,78,8289.35,1,9,56,0.21,218,16,2116.83
62,25,6705.25,9,4,23,0.14,3147,6,942.86
275,65,3842.99,8,8,39,0.14,7707,15,2065.65
341,56,9539.13,10,5,34,0.08,532,8,1348.13
69,96,4295.28,9,2,19,0.22,3250,9,1036.73
284,40,8307.06,8,6,8,0.26,830,17,2509.57
84,52,5420.91,8,3,22,0.21,3307,38,6358.06
206,41,9555.07,13,6,30,0.13,816,13,735.15
348,18,6677.37,6,3,16,0.28,7851,28,1349.02
252,72,3459.98,7,6,15,0.23,5211,16,1577.13
249,77,2249.65,14,8,40,0.08,8624,24,984.45
315,95,4580.18,11,8,25,0.14,4184,16,2929.05
292,99,2219.45,8,3,50,0.25,6413,16,1351.66
90,65,5822.33,1,5,48,0.17,1199,22,3513.03
358,14,3260.38,4,3,7,0.22,3545,15,1539.6
319,53,1489.49,2,2,21,0.3,6286,26,3350.61
127,62,8361.12,5,8,8,0.1,484,23,3733.16
309,31,7227.94,4,6,49,0.29,7084,0,0.0
309,94,215.75,14,2,45,0.03,8488,4,440.83
138,16,9875.92,8,3,40,0.25,3195,16,2132.84
288,6,5451.02,2,8,36,0.12,1365,6,643.3
39,43,1182.75,13,8,34,0.17,140,3,364.92
257,23,1843.14,9,2,43,0.15,1087,26,1948.85
120,88,7521.46,1,2,11,0.16,7658,20,1511.02
146,78,1713.88,12,3,48,0.28,6710,25,3501.64
215,37,3366.26,9,5,45,0.11,9023,38,5992.02
307,14,5397.08,8,4,43,0.25,6441,31,3565.98
320,51,2719.86,14,8,4,0.02,2906,4,472.57
277,95,9703.33,10,9,42,0.24,6960,10,921.57
286,66,949.33,4,7,33,0.24,4743,17,523.73
279,20,4409.83,9,2,38,0.07,2066,38,1004.32
93,39,7297.17,11,5,24,0.13,1374,13,2184.82
141,7,7587.4,3,4,49,0.12,5861,21,971.11
268,66,2950.76,11,3,28,0.12,1715,2,186.39
237,4,9578.76,11,6,1,0.08,7369,35,738.18
120,23,4247.13,12,2,2,0.27,4957,18,1136.73
112,23,7655.15,12,1,24,0.05,6963,20,2656.94
321,60,6984.05,3,4,27,0.25,9324,10,436.52
213,37,4025.0,7,8,2,0.27,5550,2,309.37
207,56,4527.88,8,1,19,0.0,2225,3,255.77
223,58,5996.0,12,6,20,0.13,984,6,296.09
187,56,9727.43,14,5,7,0.03,7893,6,346.66
199,88,7302.52,7,7,37,0.01,7258,19,2662.57
258,12,8784.89,4,1,31,0.06,8882,2,352.38
166,45,5506.74,13,5,15,0.26,8993,31,1606.44
37,86,9514.12,13,9,37,0.15,3200,13,1163.31
109,74,8212.97,4,5,21,0.03,4812,3,496.46
13,53,4682.54,14,1,36,0.04,8456,34,4697.23
164,71,8365.36,14,4,55,0.26,7913,4,312.85
314,22,6615.73,9,3,31,0.25,4908,2,253.62
256,96,7422.15,1,7,14,0.16,2659,17,3339.77
27,92,1341.9,9,8,30,0.15,8004,17,3246.32
139,66,6900.97,4,6,2,0.12,6103,38,5685.04
201,23,1982.45,11,3,37,0.27,8558,37,883.93
233,12,1681.52,14,1,50,0.26,5842,10,1224.7
233,24,7527.22,8,9,16,0.13,4216,9,556.06
97,73,1851.91,7,9,13,0.27,3408,31,5247.94
132,88,8022.52,1,4,37,0.24,8823,25,4822.81
166,97,9085.39,2,3,45,0.26,92,17,1462.39
325,90,6519.29,8,9,56,0.1,158,5,235.91
295,48,1712.05,11,7,23,0.26,4711,28,600.6
358,78,3027.77,4,4,50,0.23,2997,33,1929.03
160,4,8712.46,11,4,21,0.08,749,26,3046.38
2,65,9739.41,3,3,36,0.11,4303,36,2312.28
123,57,6441.02,3,1,52,0.3,8491,28,3459.49
155,9,9226.19,2,5,24,0.05,4860,0,0.0
196,78,4154.63,12,8,19,0.18,5604,6,730.93
360,23,5521.73,8,2,8,0.27,8916,19,3375.82
134,5,7404.23,9,6,37,0.29,708,11,1909.07
268,89,3803.4,12,8,19,0.14,9804,5,532.62
341,89,9641.42,12,8,11,0.26,8224,11,1404.56
248,26,3411.92,4,9,8,0.11,5695,29,4200.52
299,92,8056.43,11,4,42,0.16,9129,17,399.03
131,43,4783.05,4,1,18,0.29,4691,21,2599.64
5,35,4492.37,10,6,47,0.08,8575,31,4755.45
6,50,5811.37,10,8,45,0.17,1634,26,2001.38
347,61,9364.26,11,3,57,0.16,5166,27,4157.89
190,50,4619.05,6,7,4,0.14,2715,1,149.25
142,43,9668.45,13,6,42,0.23,5837,25,3464.93
4,22,6319.94,11,2,17,0.09,8203,34,2233.43
88,81,5861.51,1,4,13,0.1,3233,4,173.9
262,72,5236.07,13,1,31,0.12,6226,5,319.37
361,73,9885.45,13,6,59,0.14,8968,3,494.88
53,6,5887.83,1,6,47,0.3,9528,15,2639.2
162,7,1761.56,9,9,27,0.02,3781,12,1441.09
196,19,1554.76,12,8,48,0.23,3724,20,2892.92
201,35,8735.6,11,4,5,0.08,7768,32,1765.8
156,83,5920.73,1,6,37,0.22,8612,17,2961.59
122,34,5448.46,13,4,13,0.13,2857,34,3124.24
23,80,2505.82,3,3,4,0.14,7007,17,1831.55
162,61,1545.8,14,4,30,0.16,3826,20,2728.47
220,8,5906.12,1,7,6,0.24,5350,6,1142.59
315,24,6440.81,8,8,12,0.03,39,17,2644.26
188,95,6086.31,7,5,16,0.3,5177,37,1407.09
134,29,6493.27,12,4,23,0.28,6982,38,1285.76
12,30,7276.53,5,1,45,0.01,9224,5,344.99
201,95,4034.05,7,8,35,0.06,8327,28,5002.77
53,33,5154.71,3,5,18,0.3,752,34,3625.24
146,43,8232.77,13,7,4,0.23,7289,15,2963.54
321,61,2770.51,8,1,18,0.19,475,30,3007.94
178,89,4742.47,13,7,52,0.07,7687,20,1414.3
60,77,6930.78,13,9,48,0.01,777,33,4992.35
88,12,4892.58,11,7,31,0.23,8396,6,139.21
68,33,4803.91,9,6,56,0.12,4839,34,5633.6
247,69,2760.67,2,9,13,0.28,3815,29,4240.5
132,25,4392.56,10,6,41,0.27,2055,0,0.0
170,58,5603.44,9,6,6,0.16,3696,39,5932.38
101,55,3673.41,12,9,10,0.03,8489,11,278.72
33,82,1216.05,2,3,35,0.13,5922,30,1380.83
126,39,504.2,7,7,12,0.21,8512,9,804.32
212,37,7446.81,13,8,19,0.29,2191,23,4466.01
181,58,7894.49,8,8,10,0.08,1591,26,3291.03
31,47,2201.47,7,7,11,0.19,4602,9,1467.67
230,85,525.33,5,4,53,0.12,8249,31,6164.33
95,10,8919.32,10,1,4,0.07,3829,22,3245.87
15,21,6004.64,10,8,40,0.2,3193,34,4633.45
328,78,7221.0,11,4,40,0.27,5344,11,2000.99
136,90,8923.17,7,3,54,0.04,4231,25,3959.94
256,93,6005.97,9,9,57,0.14,2361,26,4121.45
48,83,9384.34,11,8,18,0.2,9213,37,6964.42
192,25,5127.73,9,2,6,0.26,1991,16,1877.43
2,34,7068.1,2,1,28,0.03,1161,7,1042.3
155,6,223.69,12,9,14,0.07,1110,25,2963.22
279,61,330.9,2,2,36,0.04,2860,30,3103.13
56,93,3624.72,10,9,43,0.25,4926,11,415.12
63,11,4955.69,14,4,45,0.25,3335,17,1784.19
349,19,4839.9,9,2,17,0.11,8477,20,3161.41
189,96,4275.92,11,8,15,0.0,519,1,69.01
196,88,7962.19,14,8,31,0.24,6008,23,844.4
89,67,3818.98,9,8,16,0.19,9482,3,449.16
299,92,8755.77,12,5,30,0.01,6705,24,4772.89
6,42,9135.8,5,1,55,0.22,589,32,3558.56
287,57,4405.66,11,7,59,0.22,2347,32,1524.73
100,67,7818.05,5,5,20,0.23,3292,0,0.0
255,85,1903.87,3,5,53,0.04,3219,19,3539.26
149,40,2682.91,9,5,21,0.29,5175,11,1386.44
114,43,9341.39,11,5,58,0.14,5982,2,394.89
200,95,6279.31,12,1,22,0.15,1375,29,1873.3
12,90,4097.87,7,1,23,0.25,3439,21,3682.38
210,15,6705.08,4,9,4,0.07,8882,9,1084.96
199,68,8305.75,6,1,39,0.01,405,35,900.03
59,23,2637.51,13,1,36,0.26,1399,16,3143.99
352,73,5657.59,1,3,48,0.1,422,1,95.09
38,88,1148.47,11,3,23,0.07,359,17,657.2
301,26,6662.63,7,8,32,0.28,8679,16,695.57
218,47,9120.35,6,7,10,0.26,9228,21,4088.86
187,3,9344.17,9,5,51,0.02,4031,35,4836.59
155,90,8633.67,2,3,45,0.06,5548,21,484.62
283,66,9101.16,6,5,52,0.16,2745,4,583.69
49,72,7225.44,12,5,37,0.22,8855,24,3684.78
53,71,7778.14,4,8,45,0.2,7937,19,2600.6
227,29,1835.35,12,1,22,0.19,1842,34,2594.04
40,13,8399.72,14,6,16,0.21,5669,1,91.03
305,93,6649.71,14,9,4,0.16,1760,19,613.75
152,62,8449.44,1,8,53,0.12,8200,30,1973.8
131,76,4311.99,9,5,23,0.23,8536,7,1313.21
226,43,3864.98,13,7,3,0.09,5263,19,1342.83
213,51,7206.09,1,5,51,0.14,301,28,4562.75
57,82,4353.05,9,1,39,0.24,2102,23,3067.83
205,53,7589.69,12,9,35,0.27,6605,17,2980.54
196,37,2447.35,1,8,37,0.28,3158,23,3391.27
149,32,3531.73,14,4,4,0.14,84,19,2369.87
171,59,675.63,9,5,13,0.26,9651,39,5217.8
28,38,8871.28,1,4,50,0.11,8224,10,1071.24
256,43,5596.57,13,4,34,0.29,8866,17,851.03
219,27,6839.21,5,4,2,0.2,3143,2,317.75
182,20,5308.0,3,7,58,0.02,8632,32,5517.32
302,96,7244.84,2,1,39,0.25,5198,5,975.91
192,60,1113.16,9,6,21,0.02,5791,12,1188.5
158,12,6077.91,11,8,38,0.21,1519,1,144.08
211,62,638.49,7,3,54,0.05,8076,11,1866.16
187,85,9492.77,8,2,1,0.19,2506,25,3909.66
117,71,6629.39,11,4,34,0.05,6558,17,1563.12
263,57,7712.65,5,1,6,0.17,8391,6,409.03
217,21,9269.15,6,7,41,0.03,6673,9,1261.4
212,80,5604.19,4,3,49,0.09,9603,11,1294.84
203,86,5306.25,3,3,52,0.21,2039,13,2284.8
182,63,6728.65,5,6,47,0.1,8323,23,1158.07
49,73,5605.51,10,8,30,0.1,3057,16,2233.27
248,87,8401.37,1,5,33,0.21,4620,0,0.0
13,26,6985.85,11,6,21,0.3,5288,20,3197.64
218,35,920.29,5,1,15,0.0,6526,33,4112.87
265,43,2901.36,11,7,2,0.25,4273,25,590.39
140,14,4719.38,14,3,22,0.23,4545,32,881.37
260,56,512.52,4,3,2,0.03,1457,32,3392.45
131,56,9973.8,5,8,52,0.0,1166,5,100.85
254,96,7212.93,7,3,45,0.25,769,17,2359.94
362,58,8229.07,10,3,50,0.18,1336,13,579.26
95,6,5271.08,14,2,30,0.11,1337,23,1718.11
95,18,8812.04,5,9,41,0.25,6197,36,3354.07
305,20,8887.19,8,4,48,0.2,3259,14,439.74
221,78,7329.9,13,1,7,0.09,8015,7,1061.94
73,58,8034.4,10,2,46,0.2,5909,21,749.23
328,13,7163.26,11,4,29,0.08,5888,37,5475.76
244,35,8324.45,5,8,36,0.22,5203,38,4400.08
302,32,7506.23,14,4,37,0.01,4328,5,943.88
68,57,4046.52,4,6,4,0.24,9506,27,1739.42
292,1,3491.27,12,9,27,0.05,3634,13,592.6
115,69,3544.34,9,3,22,0.03,3084,30,5068.9
53,90,5463.49,2,4,12,0.22,7545,9,1078.31
95,99,1383.32,2,5,28,0.13,684,16,3104.52
199,12,7925.72,13,2,24,0.25,2596,27,2289.43
270,8,2748.48,6,3,2,0.05,9981,38,948.37
297,53,4957.38,6,7,5,0.27,5763,22,2697.69
6,48,9066.81,5,9,13,0.08,371,31,2038.7
40,57,9004.89,11,5,13,0.02,6030,8,873.63
327,72,3483.18,11,7,53,0.05,944,22,2232.64
159,97,4813.56,1,1,15,0.09,5557,17,478.31
227,73,4838.27,3,7,8,0.13,2112,1,112.48
144,33,8895.21,14,9,33,0.22,9844,6,974.66
8,13,349.42,3,7,52,0.06,4301,6,595.4
78,17,3864.22,6,5,32,0.0,7833,7,1212.21
236,6,7983.96,3,1,6,0.02,1009,24,3318.46
107,44,8668.2,9,7,16,0.18,6046,37,2862.51
142,28,7957.08,14,7,30,0.28,308,1,104.35
173,45,4088.7,4,3,45,0.03,4159,6,1125.68
261,82,7713.81,12,2,54,0.19,3431,8,1565.25
159,65,3097.06,14,5,11,0.17,5413,4,730.59
154,18,7659.88,3,7,17,0.02,4921,33,5768.01
310,93,3675.17,10,5,12,0.09,2019,17,427.32
291,39,9255.73,4,2,4,0.27,1356,20,2647.11
269,36,312.24,3,2,56,0.06,111,13,1630.03
11,15,2943.04,5,3,41,0.08,9068,25,4587.45
201,24,7678.29,1,8,48,0.06,9202,9,198.37
182,20,2185.44,5,9,2,0.26,2387,39,1941.35
113,56,9742.46,11,6,41,0.18,824,17,1375.41
118,7,6393.57,6,9,19,0.04,1354,12,1655.82
347,79,1792.92,3,6,8,0.02,6321,14,2092.56
206,62,9953.29,6,6,56,0.05,3187,16,964.65
27,14,72.09,6,2,2,0.18,1795,9,1661.28
287,25,7324.04,7,3,14,0.23,1403,6,870.15
187,66,7527.72,3,5,12,0.21,417,34,6748.36
317,97,5521.98,2,7,54,0.21,4835,21,2748.49
340,32,2880.81,14,8,18,0.04,6686,36,3605.3
1,32,1796.64,2,9,33,0.19,6338,25,3279.35
148,58,2023.64,1,6,8,0.13,4738,21,959.47
159,72,455.58,13,5,43,0.14,8860,34,4344.04
321,70,6646.43,1,5,42,0.01,3833,16,2344.61
147,76,4735.8,13,3,4,0.13,9858,20,2928.79
296,39,4427.81,5,7,7,0.05,6302,8,1071.28
347,86,4751.61,11,3,49,0.1,9716,26,3623.9
227,1,1812.08,9,4,25,0.27,7763,34,1760.63
160,27,399.54,7,7,45,0.01,5559,7,655.93
347,53,7370.58,7,8,38,0.06,6583,28,4259.15
109,10,7763.18,3,9,53,0.14,9216,37,2588.7
293,74,8920.41,13,9,38,0.1,8620,35,6054.03
21,66,7020.7,11,7,31,0.26,3716,4,299.71
65,98,3923.08,13,7,37,0.02,6510,35,2030.82
167,22,4882.7,13,2,4,0.02,7747,5,996.65
222,10,8818.95,8,1,6,0.28,3889,25,4447.94
304,99,3032.7,10,7,5,0.13,8394,5,546.68
211,56,1068.21,5,7,45,0.08,3344,6,427.53
115,79,6292.64,12,5,53,0.05,4771,37,3926.99
208,8,3672.26,1,9,47,0.25,8676,6,730.16
278,28,7586.36,3,2,42,0.13,9295,27,2811.48
8,52,6047.39,1,4,18,0.12,1105,29,4308.79
199,89,4289.17,9,9,47,0.12,2854,20,1168.11
1,13,6337.35,2,1,17,0.07,8129,17,463.22
86,24,8124.69,6,7,24,0.07,992,1,177.9
177,46,9311.97,2,8,59,0.21,7396,1,116.48
259,61,3859.66,6,4,57,0.2,7963,23,2659.69
364,84,2956.69,10,9,58,0.29,7796,16,2346.4
227,26,3215.58,10,1,46,0.01,7584,26,4410.28
264,59,2941.79,9,6,59,0.09,7069,39,5105.67
77,14,2283.38,9,3,26,0.18,9712,39,3726.77
151,13,797.09,7,9,2,0.01,6982,2,307.42
355,42,1197.41,10,3,44,0.02,8146,15,316.11
159,79,1831.9,3,6,37,0.1,9644,27,1378.45
185,62,1509.21,7,6,16,0.13,4987,31,2539.94
14,25,2163.99,13,7,8,0.28,4288,32,741.88
